TestCase,used_classes,changeProneness,linesRatio,Max,Avg,Min,Sum,HarmonicMean,GeometricMean,StandardDeviation,MaxLinesRatio,AvgLinesRatio,MinLinesRatio,SumLinesRatio,HarmonicMeanLinesRatio,GeometricMeanLinesRatio,StandardDeviationLinesRatio
org.apache.commons.lang.ArrayUtilsTest.testCloneLong,"[""ArrayUtils"", ""ArrayUtilsTest"", ""TestCase"", ""Arrays"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.HashCodeBuilderTest.testInt,"[""HashCodeBuilder"", ""HashCodeBuilderTest"", ""HashCodeBuilder"", ""HashCodeBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ClassUtilsTest.test_isAssignable,"[""ClassUtils"", ""ClassUtilsTest"", ""TestCase"", ""ClassUtilsTest""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrTokenizerTest.testBasicIgnoreTrimmed2,"[""StrTokenizer"", ""StrTokenizerTest"", ""StrMatcher"", ""StrTokenizer"", ""StrMatcher"", ""StrTokenizer"", ""StrTokenizer"", ""StrTokenizer"", ""StrTokenizer"", ""TestCase"", ""StrTokenizer"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ArrayUtilsTest.testLastIndexOfCharWithStartIndex,"[""ArrayUtils"", ""ArrayUtilsTest"", ""TestCase"", ""ArrayUtils""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrBuilderTest.testIndexOf_String_int,"[""StrBuilder"", ""StrBuilderTest"", ""StrBuilder"", ""TestCase"", ""String""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.mutable.MutableFloatTest.testEquals,"[""MutableFloat"", ""MutableFloatTest"", ""MutableFloat"", ""TestCase"", ""Float""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.ToStringBuilderTest.testAppendSuper,"[""StringBuffer"", ""ToStringBuilderTest"", ""StringBuffer"", ""StringBuffer"", ""ToStringBuilder"", ""ToStringBuilder"", ""ToStringBuilder"", ""TestCase"", ""ToStringBuilder""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrBuilderTest.testToString,"[""StrBuilder"", ""StrBuilderTest"", ""StrBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.StringUtilsTest.testSwapCase_String,"[""StringUtils"", ""StringUtilsTest"", ""TestCase"", ""WordUtils""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrBuilderAppendInsertTest.testAppendWithSeparators_Iterator,"[""StrBuilder"", ""StrBuilderAppendInsertTest"", ""StrBuilder"", ""StrBuilder"", ""TestCase"", ""StrBuilder"", ""List"", ""Arrays""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.StringUtilsEqualsIndexOfTest.testContainsString,"[""StringUtils"", ""StringUtilsEqualsIndexOfTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrTokenizerTest.testBasicTrimmed1,"[""StrTokenizer"", ""StrTokenizerTest"", ""StrMatcher"", ""StrTokenizer"", ""StrTokenizer"", ""StrTokenizer"", ""StrTokenizer"", ""TestCase"", ""StrTokenizer"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.math.FractionTest.testToProperString,"[""Fraction"", ""FractionTest"", ""Fraction"", ""TestCase"", ""TestCase"", ""Fraction"", ""Fraction""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ArrayUtilsAddTest.testAddObjectArrayFloat,"[""ArrayUtils"", ""ArrayUtilsAddTest"", ""Arrays"", ""TestCase"", ""Object"", ""Class"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrBuilderAppendInsertTest.testAppend_PrimitiveNumber,"[""StrBuilder"", ""StrBuilderAppendInsertTest"", ""StrBuilder"", ""StrBuilder"", ""TestCase"", ""StrBuilder"", ""StrBuilder"", ""StrBuilder""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.CompareToBuilderTest.testDoubleArray,"[""CompareToBuilder"", ""CompareToBuilderTest"", ""CompareToBuilder"", ""CompareToBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ArrayUtilsTest.testIndexOfLong,"[""ArrayUtils"", ""ArrayUtilsTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ArrayUtilsTest.testToPrimitive_int_int,"[""ArrayUtils"", ""ArrayUtilsTest"", ""TestCase"", ""ArrayUtils"", ""TestCase"", ""Integer"", ""Arrays"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrBuilderTest.testReplaceAll_char_char,"[""StrBuilder"", ""StrBuilderTest"", ""StrBuilder"", ""StrBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ArrayUtilsTest.testContainsByte,"[""ArrayUtils"", ""ArrayUtilsTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.enums.EnumUtilsTest.testMapEx,"[""EnumUtils"", ""EnumUtilsTest"", ""TestCase"", ""EnumUtilsTest""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.mutable.MutableDoubleTest.testToDouble,"[""Double"", ""MutableDoubleTest"", ""MutableDouble"", ""MutableDouble"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.mutable.MutableShortTest.testCompareTo,"[""MutableShort"", ""MutableShortTest"", ""MutableShort"", ""TestCase"", ""TestCase"", ""Short""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ClassUtilsTest.test_getPackageName_Object,"[""ClassUtils"", ""ClassUtilsTest"", ""ClassUtils"", ""TestCase"", ""ClassUtilsTest$Inner""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.StringUtilsEqualsIndexOfTest.testIndexOfAny_StringStringarray,"[""StringUtils"", ""StringUtilsEqualsIndexOfTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.math.FloatRangeTest.testConstructor1b,"[""FloatRange"", ""FloatRangeTest"", ""FloatRange"", ""TestCase"", ""FloatRange"", ""TestCase"", ""Double""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrBuilderTest.testContains_String,"[""StrBuilder"", ""StrBuilderTest"", ""StrBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.time.StopWatchTest.testStopWatchSuspend,"[""StopWatch"", ""StopWatchTest"", ""StopWatch"", ""Thread"", ""StopWatch"", ""StopWatch"", ""StopWatch"", ""StopWatch"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.ToStringBuilderTest.testSelfInstanceVarReflectionObjectCycle,"[""ToStringBuilderTest$SelfInstanceVarReflectionTestFixture"", ""ToStringBuilderTest"", ""ReflectionToStringBuilder"", ""Set"", ""TestCase"", ""StringBuffer"", ""ToStringBuilderTest"", ""StringBuffer"", ""StringBuffer"", ""ToStringBuilderTest$SelfInstanceVarReflectionTestFixture"", ""TestCase"", ""ToStringBuilderTest""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrBuilderTest.testReplace_StrMatcher_String_int_int_int_VaryCount,"[""StrBuilder"", ""StrBuilderTest"", ""StrMatcher"", ""StrBuilder"", ""StrBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrSubstitutorTest.testGetSetSuffix,"[""StrSubstitutor"", ""StrSubstitutorTest"", ""StrSubstitutor"", ""TestCase"", ""StrSubstitutor"", ""StrSubstitutor"", ""TestCase"", ""StrMatcher"", ""StrSubstitutor"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.ToStringBuilderTest.testReflectionByteArrayArray,"[""ToStringBuilderTest"", ""ToStringBuilderTest"", ""StringBuffer"", ""StringBuffer"", ""StringBuffer"", ""ToStringBuilder"", ""TestCase"", ""ToStringBuilderTest"", ""ToStringBuilderTest""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrTokenizerTest.testCSVSimple,"[""StrTokenizerTest"", ""StrTokenizerTest""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrBuilderTest.testSetLength,"[""StrBuilder"", ""StrBuilderTest"", ""StrBuilder"", ""StrBuilder"", ""StrBuilder"", ""TestCase"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.StringUtilsEqualsIndexOfTest.testEquals,"[""StringUtils"", ""StringUtilsEqualsIndexOfTest"", ""TestCase"", ""String""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ArrayUtilsRemoveTest.testRemoveIntArray,"[""ArrayUtils"", ""ArrayUtilsRemoveTest"", ""Arrays"", ""TestCase"", ""Object"", ""Class"", ""TestCase"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.StringUtilsIsTest.testIsNumericSpace,"[""StringUtils"", ""StringUtilsIsTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.math.FractionTest.testSubtract,"[""Fraction"", ""FractionTest"", ""Fraction"", ""Fraction"", ""TestCase"", ""Fraction"", ""TestCase"", ""TestCase"", ""Fraction"", ""StringBuffer"", ""StringBuffer"", ""Fraction"", ""StringBuffer""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.SystemUtilsTest.testGetUserHome,"[""SystemUtils"", ""SystemUtilsTest"", ""Assert"", ""File"", ""Assert""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrTokenizerTest.testToString,"[""StrTokenizer"", ""StrTokenizerTest"", ""StrTokenizer"", ""TestCase"", ""StrTokenizer""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.EqualsBuilderTest.testShort,"[""EqualsBuilder"", ""EqualsBuilderTest"", ""EqualsBuilder"", ""EqualsBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.UnhandledExceptionTest.testGetCause,"[""NullPointerException"", ""UnhandledExceptionTest"", ""UnhandledException"", ""Nestable"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ArrayUtilsTest.testContainsDouble,"[""ArrayUtils"", ""ArrayUtilsTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.CharSetUtilsTest.testSqueeze_StringStringarray,"[""CharSetUtils"", ""CharSetUtilsTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.mutable.MutableShortTest.testToShort,"[""Short"", ""MutableShortTest"", ""MutableShort"", ""MutableShort"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.SystemUtilsTest.testJavaVersionAsFloat,"[""SystemUtilsTest"", ""SystemUtilsTest"", ""SystemUtilsTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.EntitiesPerformanceTest.testBuildArray,"[""Entities$ArrayEntityMap"", ""EntitiesPerformanceTest"", ""EntitiesPerformanceTest""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.CompareToBuilderTest.testReflectionHierarchyCompareTransients,"[""CompareToBuilderTest"", ""CompareToBuilderTest"", ""CompareToBuilderTest$TestTransientSubObject"", ""CompareToBuilderTest""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.enums.EnumTest.testExtended1Map,"[""Extended1Enum"", ""EnumTest"", ""TestCase"", ""Map"", ""Set"", ""Extended1Enum"", ""List"", ""TestCase"", ""Map"", ""TestCase"", ""Map"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.StringUtilsEqualsIndexOfTest.testLastIndexOf_StringInt,"[""StringUtils"", ""StringUtilsEqualsIndexOfTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrTokenizerTest.testGetContent,"[""StrTokenizer"", ""StrTokenizerTest"", ""StrTokenizer"", ""TestCase"", ""String"", ""StrTokenizer"", ""StrTokenizer""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.StringUtilsEqualsIndexOfTest.testLastIndexOf_String,"[""StringUtils"", ""StringUtilsEqualsIndexOfTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.BooleanUtilsTest.test_negate_Boolean,"[""BooleanUtils"", ""BooleanUtilsTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.CharUtilsTest.testIsAsciiAlphanumeric_char,"[""CharUtils"", ""CharUtilsTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ArrayUtilsTest.testSameLengthDouble,"[""ArrayUtils"", ""ArrayUtilsTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ArrayUtilsTest.testToMap,"[""ArrayUtils"", ""ArrayUtilsTest"", ""Map"", ""TestCase"", ""TestCase"", ""ArrayUtilsTest$1""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.SystemUtilsTest.testJavaAwtHeadless,"[""SystemUtils"", ""SystemUtilsTest"", ""System"", ""System"", ""TestCase"", ""Boolean"", ""Boolean"", ""TestCase"", ""SystemUtils"", ""TestCase"", ""TestCase"", ""StringBuffer"", ""StringBuffer"", ""StringBuffer"", ""StringBuffer""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrBuilderTest.testDeleteAll_char,"[""StrBuilder"", ""StrBuilderTest"", ""StrBuilder"", ""StrBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.CompareToBuilderTest.testByteArrayHiddenByObject,"[""CompareToBuilder"", ""CompareToBuilderTest"", ""CompareToBuilder"", ""CompareToBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.CompareToBuilderTest.testCharArrayHiddenByObject,"[""CompareToBuilder"", ""CompareToBuilderTest"", ""CompareToBuilder"", ""CompareToBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.enum.EnumTest.testOperationGet,"[""OperationEnum"", ""EnumTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrSubstitutorTest.testReplaceWeirdPattens,"[""StrSubstitutorTest"", ""StrSubstitutorTest""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.EqualsBuilderTest.testObjectArrayHiddenByObject,"[""EqualsBuilderTest$TestObject"", ""EqualsBuilderTest"", ""EqualsBuilder"", ""EqualsBuilder"", ""EqualsBuilder"", ""TestCase"", ""EqualsBuilderTest$TestObject""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.CompareToBuilderTest.testAppendSuper,"[""CompareToBuilderTest$TestObject"", ""CompareToBuilderTest"", ""CompareToBuilder"", ""CompareToBuilder"", ""CompareToBuilder"", ""CompareToBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ArrayUtilsAddTest.testAddObjectArrayLong,"[""ArrayUtils"", ""ArrayUtilsAddTest"", ""Arrays"", ""TestCase"", ""Object"", ""Class"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.SystemUtilsTest.testJavaVersionAtLeastInt,"[""SystemUtils"", ""SystemUtilsTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.IntHashMapTest.testContainsKey,"[""IntHashMap"", ""IntHashMapTest"", ""IntHashMap"", ""TestCase"", ""IntHashMap"", ""TestCase"", ""IntHashMap"", ""TestCase"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrBuilderTest.testGetChars,"[""StrBuilder"", ""StrBuilderTest"", ""StrBuilder"", ""TestCase"", ""Arrays"", ""TestCase"", ""StrBuilder"", ""TestCase"", ""TestCase"", ""String""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ArrayUtilsTest.testCloneBoolean,"[""ArrayUtils"", ""ArrayUtilsTest"", ""TestCase"", ""Arrays"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.EqualsBuilderTest.testLongArrayHiddenByObject,"[""EqualsBuilder"", ""EqualsBuilderTest"", ""EqualsBuilder"", ""EqualsBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ArrayUtilsTest.testLastIndexOfDoubleWithStartIndex,"[""ArrayUtils"", ""ArrayUtilsTest"", ""TestCase"", ""ArrayUtils""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.enum.EnumUtilsTest.testIterator,"[""EnumUtilsTest"", ""EnumUtilsTest"", ""EnumUtils"", ""Iterator"", ""TestCase"", ""Iterator"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.NotImplementedExceptionTest.testConstructor_Throwable2,"[""NullPointerException"", ""NotImplementedExceptionTest"", ""NotImplementedException"", ""NotImplementedException"", ""TestCase"", ""NotImplementedException"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ArrayUtilsTest.testToObject_boolean,"[""ArrayUtils"", ""ArrayUtilsTest"", ""TestCase"", ""TestCase"", ""Arrays"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.HashCodeBuilderTest.testConstructorEx1,"[""HashCodeBuilder"", ""HashCodeBuilderTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.mutable.MutableByteTest.testGetSet,"[""MutableByte"", ""MutableByteTest"", ""MutableByte"", ""MutableByte"", ""TestCase"", ""Byte"", ""MutableByte"", ""TestCase"", ""MutableByte"", ""MutableByte"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.HashCodeBuilderTest.testShortArray,"[""HashCodeBuilder"", ""HashCodeBuilderTest"", ""HashCodeBuilder"", ""HashCodeBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.ToStringBuilderTest.testDoubleArray,"[""StringBuffer"", ""ToStringBuilderTest"", ""StringBuffer"", ""StringBuffer"", ""ToStringBuilder"", ""ToStringBuilder"", ""ToStringBuilder"", ""TestCase"", ""ToStringBuilder""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.ToStringBuilderTest.testReflectionArrayAndObjectCycle,"[""ToStringBuilderTest$SimpleReflectionTestFixture"", ""ToStringBuilderTest"", ""StringBuffer"", ""ToStringBuilderTest"", ""StringBuffer"", ""StringBuffer"", ""ToStringBuilder"", ""TestCase"", ""ToStringBuilderTest""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.CharSetTest.testConstructor_String_simple,"[""CharSet"", ""CharSetTest"", ""CharSet"", ""CharSet"", ""TestCase"", ""TestCase"", ""CharRange""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.ShortPrefixToStringStyleTest.testBlank,"[""ToStringBuilder"", ""ShortPrefixToStringStyleTest"", ""ToStringBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ArrayUtilsAddTest.testAddObjectArrayShort,"[""ArrayUtils"", ""ArrayUtilsAddTest"", ""Arrays"", ""TestCase"", ""Object"", ""Class"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrBuilderAppendInsertTest.testAppendWithSeparators_Array,"[""StrBuilder"", ""StrBuilderAppendInsertTest"", ""StrBuilder"", ""StrBuilder"", ""TestCase"", ""StrBuilder""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ArrayUtilsTest.testReverseShort,"[""ArrayUtils"", ""ArrayUtilsTest"", ""TestCase"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ClassUtilsTest.testConstructor,"[""ClassUtils"", ""ClassUtilsTest"", ""TestCase"", ""ClassUtilsTest"", ""Class"", ""TestCase"", ""Constructor"", ""Modifier"", ""TestCase"", ""Class"", ""Modifier""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.time.DateFormatUtilsTest.testSMTP,"[""TimeZone"", ""DateFormatUtilsTest"", ""Calendar"", ""Calendar"", ""Calendar"", ""FastDateFormat"", ""FastDateFormat"", ""DateFormatUtils"", ""TestCase"", ""Date"", ""DateFormatUtils"", ""FastDateFormat"", ""DateFormatUtils""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrTokenizerTest.testBasicEmpty1,"[""StrTokenizer"", ""StrTokenizerTest"", ""StrTokenizer"", ""StrTokenizer"", ""TestCase"", ""StrTokenizer"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.enums.ValuedEnumTest.testSerialization,"[""SerializationUtils"", ""ValuedEnumTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.StringUtilsEqualsIndexOfTest.testLastIndexOfAny_StringStringarray,"[""StringUtils"", ""StringUtilsEqualsIndexOfTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.NumberRangeTest.testIncludesRange,"[""NumberRange"", ""NumberRangeTest"", ""NumberRange"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.ToStringBuilderTest.testGetSetDefault,"[""ToStringBuilder"", ""ToStringBuilderTest"", ""ToStringBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrBuilderTest.testCapacity,"[""StrBuilder"", ""StrBuilderTest"", ""StrBuilder"", ""TestCase"", ""StrBuilder""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.math.LongRangeTest.testContainsNumber,"[""Range"", ""LongRangeTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.ToStringBuilderTest.testReflectionFloatArrayArray,"[""ToStringBuilderTest"", ""ToStringBuilderTest"", ""StringBuffer"", ""StringBuffer"", ""StringBuffer"", ""ToStringBuilder"", ""TestCase"", ""ToStringBuilderTest"", ""ToStringBuilderTest""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrMatcherTest.testCharSetMatcher_charArray,"[""String"", ""StrMatcherTest"", ""StrMatcher"", ""StrMatcher"", ""TestCase"", ""StrMatcher"", ""TestCase"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.WordUtilsTest.testInitials_String_charArray,"[""WordUtils"", ""WordUtilsTest"", ""TestCase"", ""String""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.CompareToBuilderTest.testMixedArray,"[""CompareToBuilder"", ""CompareToBuilderTest"", ""CompareToBuilder"", ""CompareToBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.SystemUtilsTest.testGetJavaIoTmpDir,"[""SystemUtils"", ""SystemUtilsTest"", ""Assert"", ""File"", ""Assert""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.math.DoubleRangeTest.testConstructor1a,"[""DoubleRange"", ""DoubleRangeTest"", ""DoubleRange"", ""TestCase"", ""DoubleRange"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.BooleanUtilsTest.test_toInteger_boolean,"[""BooleanUtils"", ""BooleanUtilsTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.LocaleUtilsTest.testToLocale_3Part,"[""LocaleUtilsTest"", ""LocaleUtilsTest"", ""SystemUtils"", ""LocaleUtils"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.enums.EnumEqualsTest.testEquals_classloader_different,"[""EnumEqualsTest"", ""EnumEqualsTest"", ""Class"", ""URLClassLoader"", ""URLClassLoader"", ""ClassLoader"", ""Class"", ""Field"", ""Object"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.StringUtilsTest.testRightPad_StringIntChar,"[""StringUtils"", ""StringUtilsTest"", ""TestCase"", ""String"", ""TestCase"", ""StringUtils"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.builder.EqualsBuilderTest.testIntArrayHiddenByObject,"[""EqualsBuilder"", ""EqualsBuilderTest"", ""EqualsBuilder"", ""EqualsBuilder"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.time.DateFormatUtilsTest.testDateISO,"[""TimeZone"", ""DateFormatUtilsTest"", ""Calendar"", ""Calendar"", ""Calendar"", ""FastDateFormat"", ""DateFormatUtils"", ""TestCase"", ""Date"", ""DateFormatUtils"", ""FastDateFormat""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.StringUtilsEqualsIndexOfTest.testIndexOf_charInt,"[""StringUtils"", ""StringUtilsEqualsIndexOfTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.enum.EnumTest.testMap,"[""ColorEnum"", ""EnumTest"", ""HashMap"", ""TestCase"", ""Map"", ""TestCase"", ""Map"", ""TestCase"", ""Map"", ""Set"", ""ColorEnum"", ""List"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.NumberRangeTest.testOverlap,"[""NumberRange"", ""NumberRangeTest"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.CharSetTest.testContains_Char,"[""CharSet"", ""CharSetTest"", ""CharSet"", ""TestCase"", ""CharSet"", ""CharSet"", ""TestCase"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrTokenizerTest.testBasicDelim1,"[""StrTokenizer"", ""StrTokenizerTest"", ""StrTokenizer"", ""TestCase"", ""StrTokenizer"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.ArrayUtilsAddTest.testAddObjectArrayInt,"[""ArrayUtils"", ""ArrayUtilsAddTest"", ""Arrays"", ""TestCase"", ""Object"", ""Class"", ""TestCase""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.EntitiesPerformanceTest.testBuildLookup,"[""EntitiesPerformanceTest"", ""EntitiesPerformanceTest""]",[],[],,,,0.0,,,,,,,0.0,,,
org.apache.commons.lang.text.StrSubstitutorTest.testReplaceUnknownKey,"[""StrSubstitutorTest"", ""StrSubstitutorTest""]",[],[],,,,0.0,,,,,,,0.0,,,
